2022-04-07,905017,INDUSTRIES,1277.2,1276.25,0.074,1347.28,1267.8
2022-04-07,905018,BATIM MATE CONSTRU,557.26,556.54,0.129,591.49,552.44
2022-04-07,905020,MATERIAUX DE BASE,3530.49,3553.52,-0.648,3727.06,3451.52
2022-04-07,905028,TUNINDEX20,3111.68,3099.11,0.406,3111.68,3000.38
2022-04-08,905001,TUNINDEX,7149.44,7150.05,-0.009,7164.74,6960.3
2022-04-08,905002,STES FINANCIERES,4644.1,4644.3,-0.004,4644.3,4253.05
2022-04-08,905003,BANQUES,4282.4,4281.6,0.019,4282.4,3882.35
2022-04-08,905004,ASSURANCES,11900.96,11927.43,-0.222,12468.03,11636.06
2022-04-08,905005,SERVICES FINANCIER,6229.92,6237.34,-0.119,6313.77,5762.32
2022-04-08,905008,SERVICES AUX CONSO,2765.05,2773.18,-0.293,2961.99,2737.32
2022-04-08,905009,DISTRIBUTION,4356.32,4369.14,-0.293,4666.61,4312.63
2022-04-08,905013,BIENS CONSOMMATION,8184.09,8193.88,-0.119,8945.21,8137.43
2022-04-08,905015,AGROALIMENT BOISSO,10673.29,10677.5,-0.039,11632.62,10576.83
2022-04-08,905016,PROD MENAGER SOIN,2191.4,2201.1,-0.441,2484.43,2173.15
2022-04-08,905017,INDUSTRIES,1277.78,1277.2,0.045,1347.28,1267.8
2022-04-08,905018,BATIM MATE CONSTRU,558.14,557.26,0.158,591.49,552.44
2022-04-08,905020,MATERIAUX DE BASE,3576.5,3530.49,1.303,3727.06,3451.52
2022-04-08,905028,TUNINDEX20,3111.27,3111.68,-0.013,3111.68,3000.38
2022-04-11,905001,TUNINDEX,7170.87,7149.44,0.3,7170.87,6960.3
2022-04-11,905002,STES FINANCIERES,4665.58,4644.1,0.463,4665.58,4253.05
2022-04-11,905003,BANQUES,4305.23,4282.4,0.533,4305.23,3882.35
2022-04-11,905004,ASSURANCES,11889.69,11900.96,-0.095,12468.03,11636.06
2022-04-11,905005,SERVICES FINANCIER,6228.5,6229.92,-0.023,6313.77,5762.32
2022-04-11,905008,SERVICES AUX CONSO,2771.96,2765.05,0.25,2961.99,2737.32
2022-04-11,905009,DISTRIBUTION,4367.21,4356.32,0.25,4666.61,4312.63
2022-04-11,905013,BIENS CONSOMMATION,8182.43,8184.09,-0.02,8945.21,8137.43
2022-04-11,905015,AGROALIMENT BOISSO,10672.69,10673.29,-0.006,11632.62,10576.83
2022-04-11,905016,PROD MENAGER SOIN,2190.95,2191.4,-0.021,2484.43,2173.15
2022-04-11,905017,INDUSTRIES,1281.13,1277.78,0.262,1347.28,1267.8
2022-04-11,905018,BATIM MATE CONSTRU,559.74,558.14,0.287,591.49,552.44
2022-04-11,905020,MATERIAUX DE BASE,3571.52,3576.5,-0.139,3727.06,3451.52
2022-04-11,905028,TUNINDEX20,3120.45,3111.27,0.295,3120.45,3000.38
2022-04-12,905001,TUNINDEX,7185.88,7170.87,0.209,7185.88,6960.3
2022-04-12,905002,STES FINANCIERES,4685.02,4665.58,0.417,4685.02,4253.05
2022-04-12,905003,BANQUES,4328.85,4305.23,0.549,4328.85,3882.35
2022-04-12,905004,ASSURANCES,11909.64,11889.69,0.168,12468.03,11636.06
2022-04-12,905005,SERVICES FINANCIER,6139.7,6228.5,-1.426,6313.77,5762.32
2022-04-12,905008,SERVICES AUX CONSO,2783.79,2771.96,0.427,2961.99,2737.32
2022-04-12,905009,DISTRIBUTION,4385.84,4367.21,0.427,4666.61,4312.63
2022-04-12,905013,BIENS CONSOMMATION,8180.31,8182.43,-0.026,8945.21,8137.43
2022-04-12,905015,AGROALIMENT BOISSO,10649.62,10672.69,-0.216,11632.62,10576.83
2022-04-12,905016,PROD MENAGER SOIN,2204.35,2190.95,0.612,2484.43,2173.15
2022-04-12,905017,INDUSTRIES,1278.5,1281.13,-0.205,1347.28,1267.8
2022-04-12,905018,BATIM MATE CONSTRU,557.06,559.74,-0.479,591.49,552.44
2022-04-12,905020,MATERIAUX DE BASE,3553.89,3571.52,-0.494,3727.06,3451.52
2022-04-12,905028,TUNINDEX20,3132.44,3120.45,0.384,3132.44,3000.38
2022-04-13,905001,TUNINDEX,7227.14,7185.88,0.574,7227.14,6960.3
2022-04-13,905002,STES FINANCIERES,4741.3,4685.02,1.201,4741.3,4253.05
2022-04-13,905003,BANQUES,4387.03,4328.85,1.344,4387.03,3882.35
2022-04-13,905004,ASSURANCES,11910.24,11909.64,0.005,12468.03,11636.06
2022-04-13,905005,SERVICES FINANCIER,6155.66,6139.7,0.26,6313.77,5762.32
2022-04-13,905008,SERVICES AUX CONSO,2791.59,2783.79,0.28,2961.99,2737.32
2022-04-13,905009,DISTRIBUTION,4398.14,4385.84,0.28,4666.61,4312.63
2022-04-13,905013,BIENS CONSOMMATION,8161.14,8180.31,-0.234,8945.21,8137.43
2022-04-13,905015,AGROALIMENT BOISSO,10615.14,10649.62,-0.324,11632.62,10576.83
2022-04-13,905016,PROD MENAGER SOIN,2205.03,2204.35,0.031,2484.43,2173.15
2022-04-13,905017,INDUSTRIES,1277.72,1278.5,-0.061,1347.28,1267.8
2022-04-13,905018,BATIM MATE CONSTRU,556.88,557.06,-0.032,591.49,552.44
2022-04-13,905020,MATERIAUX DE BASE,3548.44,3553.89,-0.153,3727.06,3451.52
2022-04-13,905028,TUNINDEX20,3154.4,3132.44,0.701,3154.4,3000.38
2022-04-14,905001,TUNINDEX,7263.98,7227.14,0.51,7263.98,6960.3
2022-04-14,905002,STES FINANCIERES,4769.2,4741.3,0.588,4769.2,4253.05
2022-04-14,905003,BANQUES,4416.44,4387.03,0.67,4416.44,3882.35
2022-04-14,905004,ASSURANCES,11910.24,11910.24,0.0,12468.03,11636.06
2022-04-14,905005,SERVICES FINANCIER,6150.57,6155.66,-0.083,6313.77,5762.32
2022-04-14,905008,SERVICES AUX CONSO,2791.48,2791.59,-0.004,2961.99,2737.32
2022-04-14,905009,DISTRIBUTION,4397.96,4398.14,-0.004,4666.61,4312.63
2022-04-14,905013,BIENS CONSOMMATION,8187.85,8161.14,0.327,8945.21,8137.43
2022-04-14,905015,AGROALIMENT BOISSO,10658.57,10615.14,0.409,11632.62,10576.83
2022-04-14,905016,PROD MENAGER SOIN,2207.05,2205.03,0.092,2484.43,2173.15
2022-04-14,905017,INDUSTRIES,1284.01,1277.72,0.492,1347.28,1267.8
2022-04-14,905018,BATIM MATE CONSTRU,562.78,556.88,1.059,591.49,552.44
2022-04-14,905020,MATERIAUX DE BASE,3556.21,3548.44,0.219,3727.06,3451.52
2022-04-14,905028,TUNINDEX20,3174.2,3154.4,0.628,3174.2,3000.38
2022-04-15,905001,TUNINDEX,7251.22,7263.98,-0.176,7263.98,6960.3
2022-04-15,905002,STES FINANCIERES,4755.06,4769.2,-0.296,4769.2,4253.05
2022-04-15,905003,BANQUES,4403.35,4416.44,-0.296,4416.44,3882.35
2022-04-15,905004,ASSURANCES,11923.48,11910.24,0.111,12468.03,11636.06
2022-04-15,905005,SERVICES FINANCIER,6102.88,6150.57,-0.775,6313.77,5762.32
2022-04-15,905008,SERVICES AUX CONSO,2790.57,2791.48,-0.033,2961.99,2737.32
2022-04-15,905009,DISTRIBUTION,4396.53,4397.96,-0.033,4666.61,4312.63
2022-04-15,905013,BIENS CONSOMMATION,8190.79,8187.85,0.036,8945.21,8137.43
2022-04-15,905015,AGROALIMENT BOISSO,10668.13,10658.57,0.09,11632.62,10576.83
2022-04-15,905016,PROD MENAGER SOIN,2203.92,2207.05,-0.142,2484.43,2173.15
2022-04-15,905017,INDUSTRIES,1282.98,1284.01,-0.08,1347.28,1267.8
2022-04-15,905018,BATIM MATE CONSTRU,562.39,562.78,-0.069,591.49,552.44
2022-04-15,905020,MATERIAUX DE BASE,3558.94,3556.21,0.077,3727.06,3451.52
2022-04-15,905028,TUNINDEX20,3165.96,3174.2,-0.26,3174.2,3000.38
2022-04-18,905001,TUNINDEX,7234.86,7251.22,-0.226,7263.98,6960.3
2022-04-18,905002,STES FINANCIERES,4747.24,4755.06,-0.164,4769.2,4253.05
2022-04-18,905003,BANQUES,4392.33,4403.35,-0.25,4416.44,3882.35
2022-04-18,905004,ASSURANCES,11923.48,11923.48,0.0,12468.03,11636.06
2022-04-18,905005,SERVICES FINANCIER,6169.07,6102.88,1.085,6313.77,5762.32
2022-04-18,905008,SERVICES AUX CONSO,2777.94,2790.57,-0.453,2961.99,2737.32
2022-04-18,905009,DISTRIBUTION,4376.63,4396.53,-0.453,4666.61,4312.63
2022-04-18,905013,BIENS CONSOMMATION,8142.77,8190.79,-0.586,8945.21,8137.43
2022-04-18,905015,AGROALIMENT BOISSO,10621.16,10668.13,-0.44,11632.62,10576.83
2022-04-18,905016,PROD MENAGER SOIN,2179.28,2203.92,-1.118,2484.43,2173.15
2022-04-18,905017,INDUSTRIES,1286.6,1282.98,0.282,1347.28,1267.8
2022-04-18,905018,BATIM MATE CONSTRU,564.03,562.39,0.292,591.49,552.44
2022-04-18,905020,MATERIAUX DE BASE,3559.76,3558.94,0.023,3727.06,3451.52
2022-04-18,905028,TUNINDEX20,3156.44,3165.96,-0.301,3174.2,3000.38
2022-04-19,905001,TUNINDEX,7231.43,7234.86,-0.047,7263.98,6960.3
2022-04-19,905002,STES FINANCIERES,4746.21,4747.24,-0.022,4769.2,4253.05
2022-04-19,905003,BANQUES,4391.72,4392.33,-0.014,4416.44,3882.35
2022-04-19,905004,ASSURANCES,11923.48,11923.48,0.0,12468.03,11636.06
2022-04-19,905005,SERVICES FINANCIER,6158.35,6169.07,-0.174,6313.77,5762.32
2022-04-19,905008,SERVICES AUX CONSO,2765.2,2777.94,-0.459,2961.99,2737.32
2022-04-19,905009,DISTRIBUTION,4356.56,4376.63,-0.459,4666.61,4312.63
2022-04-19,905013,BIENS CONSOMMATION,8136.74,8142.77,-0.074,8945.21,8136.74
2022-04-19,905015,AGROALIMENT BOISSO,10628.5,10621.16,0.069,11632.62,10576.83
2022-04-19,905016,PROD MENAGER SOIN,2167.67,2179.28,-0.533,2484.43,2167.67
2022-04-19,905017,INDUSTRIES,1286.37,1286.6,-0.018,1347.28,1267.8
2022-04-19,905018,BATIM MATE CONSTRU,566.5,564.03,0.438,591.49,552.44
2022-04-19,905020,MATERIAUX DE BASE,3557.27,3559.76,-0.07,3727.06,3451.52
2022-04-19,905028,TUNINDEX20,3153.89,3156.44,-0.081,3174.2,3000.38
2022-04-20,905001,TUNINDEX,7235.03,7231.43,0.05,7263.98,6960.3
2022-04-20,905002,STES FINANCIERES,4750.2,4746.21,0.084,4769.2,4253.05
2022-04-20,905003,BANQUES,4395.72,4391.72,0.091,4416.44,3882.35
2022-04-20,905004,ASSURANCES,11923.48,11923.48,0.0,12468.03,11636.06
2022-04-20,905005,SERVICES FINANCIER,6162.42,6158.35,0.066,6313.77,5762.32
2022-04-20,905008,SERVICES AUX CONSO,2767.5,2765.2,0.083,2961.99,2737.32
2022-04-20,905009,DISTRIBUTION,4360.18,4356.56,0.083,4666.61,4312.63
2022-04-20,905013,BIENS CONSOMMATION,8109.07,8136.74,-0.34,8945.21,8109.07
2022-04-20,905015,AGROALIMENT BOISSO,10586.32,10628.5,-0.397,11632.62,10576.83
2022-04-20,905016,PROD MENAGER SOIN,2164.2,2167.67,-0.16,2484.43,2164.2
2022-04-20,905017,INDUSTRIES,1293.31,1286.37,0.54,1347.28,1267.8
2022-04-20,905018,BATIM MATE CONSTRU,568.18,566.5,0.297,591.49,552.44
2022-04-20,905020,MATERIAUX DE BASE,3618.32,3557.27,1.716,3727.06,3451.52
2022-04-20,905028,TUNINDEX20,3155.52,3153.89,0.052,3174.2,3000.38
2022-04-21,905001,TUNINDEX,7237.45,7235.03,0.033,7263.98,6960.3
2022-04-21,905002,STES FINANCIERES,4754.35,4750.2,0.087,4769.2,4253.05
2022-04-21,905003,BANQUES,4393.47,4395.72,-0.051,4416.44,3882.35
2022-04-21,905004,ASSURANCES,12092.84,11923.48,1.42,12468.03,11636.06
2022-04-21,905005,SERVICES FINANCIER,6212.7,6162.42,0.816,6313.77,5762.32
2022-04-21,905008,SERVICES AUX CONSO,2746.54,2767.5,-0.757,2961.99,2737.32
2022-04-21,905009,DISTRIBUTION,4327.17,4360.18,-0.757,4666.61,4312.63
2022-04-21,905013,BIENS CONSOMMATION,8122.52,8109.07,0.166,8945.21,8109.07
2022-04-21,905015,AGROALIMENT BOISSO,10607.16,10586.32,0.197,11632.62,10576.83
2022-04-21,905016,PROD MENAGER SOIN,2165.11,2164.2,0.042,2484.43,2164.2
2022-04-21,905017,INDUSTRIES,1291.81,1293.31,-0.116,1347.28,1267.8
2022-04-21,905018,BATIM MATE CONSTRU,564.65,568.18,-0.621,591.49,552.44
2022-04-21,905020,MATERIAUX DE BASE,3594.42,3618.32,-0.661,3727.06,3451.52
2022-04-21,905028,TUNINDEX20,3155.02,3155.52,-0.016,3174.2,3000.38
2022-04-22,905001,TUNINDEX,7224.72,7237.45,-0.176,7263.98,6960.3
2022-04-22,905002,STES FINANCIERES,4753.6,4754.35,-0.016,4769.2,4253.05
2022-04-22,905003,BANQUES,4393.17,4393.47,-0.007,4416.44,3882.35
2022-04-22,905004,ASSURANCES,12084.9,12092.84,-0.066,12468.03,11636.06
2022-04-22,905005,SERVICES FINANCIER,6206.14,6212.7,-0.106,6313.77,5762.32
2022-04-22,905008,SERVICES AUX CONSO,2734.83,2746.54,-0.426,2961.99,2734.83
2022-04-22,905009,DISTRIBUTION,4308.72,4327.17,-0.426,4666.61,4308.72
2022-04-22,905013,BIENS CONSOMMATION,8094.25,8122.52,-0.348,8945.21,8094.25
2022-04-22,905015,AGROALIMENT BOISSO,10589.93,10607.16,-0.162,11632.62,10576.83
2022-04-22,905016,PROD MENAGER SOIN,2144.29,2165.11,-0.962,2484.43,2144.29
2022-04-22,905017,INDUSTRIES,1282.49,1291.81,-0.721,1347.28,1267.8
2022-04-22,905018,BATIM MATE CONSTRU,560.85,564.65,-0.673,591.49,552.44
2022-04-22,905020,MATERIAUX DE BASE,3592.39,3594.42,-0.056,3727.06,3451.52
2022-04-22,905028,TUNINDEX20,3147.71,3155.02,-0.232,3174.2,3000.38
2022-04-25,905001,TUNINDEX,7229.4,7224.72,0.065,7263.98,6960.3
2022-04-25,905002,STES FINANCIERES,4760.92,4753.6,0.154,4769.2,4253.05
2022-04-25,905003,BANQUES,4396.28,4393.17,0.071,4416.44,3882.35
2022-04-25,905004,ASSURANCES,12193.84,12084.9,0.901,12468.03,11636.06
2022-04-25,905005,SERVICES FINANCIER,6245.93,6206.14,0.641,6313.77,5762.32
2022-04-25,905008,SERVICES AUX CONSO,2728.54,2734.83,-0.23,2961.99,2728.54
2022-04-25,905009,DISTRIBUTION,4298.8,4308.72,-0.23,4666.61,4298.8
2022-04-25,905013,BIENS CONSOMMATION,8091.22,8094.25,-0.037,8945.21,8091.22
2022-04-25,905015,AGROALIMENT BOISSO,10585.56,10589.93,-0.041,11632.62,10576.83
2022-04-25,905016,PROD MENAGER SOIN,2143.73,2144.29,-0.026,2484.43,2143.73
2022-04-25,905017,INDUSTRIES,1284.89,1282.49,0.187,1347.28,1267.8
2022-04-25,905018,BATIM MATE CONSTRU,560.52,560.85,-0.059,591.49,552.44
2022-04-25,905020,MATERIAUX DE BASE,3574.26,3592.39,-0.505,3727.06,3451.52
2022-04-25,905028,TUNINDEX20,3148.58,3147.71,0.028,3174.2,3000.38
2022-04-26,905001,TUNINDEX,7236.05,7229.4,0.092,7263.98,6960.3
2022-04-26,905002,STES FINANCIERES,4769.76,4760.92,0.186,4769.76,4253.05
2022-04-26,905003,BANQUES,4408.53,4396.28,0.279,4416.44,3882.35
2022-04-26,905004,ASSURANCES,12069.42,12193.84,-1.02,12468.03,11636.06
2022-04-26,905005,SERVICES FINANCIER,6252.53,6245.93,0.106,6313.77,5762.32
2022-04-26,905008,SERVICES AUX CONSO,2732.45,2728.54,0.143,2961.99,2728.54
2022-04-26,905009,DISTRIBUTION,4304.96,4298.8,0.143,4666.61,4298.8
2022-04-26,905013,BIENS CONSOMMATION,8091.37,8091.22,0.002,8945.21,8091.22
2022-04-26,905015,AGROALIMENT BOISSO,10593.6,10585.56,0.076,11632.62,10576.83
2022-04-26,905016,PROD MENAGER SOIN,2139.45,2143.73,-0.2,2484.43,2139.45
2022-04-26,905017,INDUSTRIES,1277.84,1284.89,-0.549,1347.28,1267.8
2022-04-26,905018,BATIM MATE CONSTRU,559.39,560.52,-0.202,591.49,552.44
2022-04-26,905020,MATERIAUX DE BASE,3548.68,3574.26,-0.716,3727.06,3451.52
2022-04-26,905028,TUNINDEX20,3153.04,3148.58,0.142,3174.2,3000.38
2022-04-27,905001,TUNINDEX,7241.89,7236.05,0.081,7263.98,6960.3
2022-04-27,905002,STES FINANCIERES,4788.58,4769.76,0.395,4788.58,4253.05
2022-04-27,905003,BANQUES,4426.98,4408.53,0.419,4426.98,3882.35
2022-04-27,905004,ASSURANCES,12122.43,12069.42,0.439,12468.03,11636.06
2022-04-27,905005,SERVICES FINANCIER,6248.92,6252.53,-0.058,6313.77,5762.32
2022-04-27,905008,SERVICES AUX CONSO,2711.1,2732.45,-0.781,2961.99,2711.1
2022-04-27,905009,DISTRIBUTION,4271.33,4304.96,-0.781,4666.61,4271.33
2022-04-27,905013,BIENS CONSOMMATION,8073.4,8091.37,-0.222,8945.21,8073.4
2022-04-27,905015,AGROALIMENT BOISSO,10578.82,10593.6,-0.14,11632.62,10576.83
2022-04-27,905016,PROD MENAGER SOIN,2129.05,2139.45,-0.486,2484.43,2129.05
2022-04-27,905017,INDUSTRIES,1272.8,1277.84,-0.394,1347.28,1267.8
2022-04-27,905018,BATIM MATE CONSTRU,555.37,559.39,-0.719,591.49,552.44
2022-04-27,905020,MATERIAUX DE BASE,3566.94,3548.68,0.515,3727.06,3451.52
2022-04-27,905028,TUNINDEX20,3153.1,3153.04,0.002,3174.2,3000.38
2022-04-28,905001,TUNINDEX,7238.95,7241.89,-0.041,7263.98,6960.3
2022-04-28,905002,STES FINANCIERES,4793.25,4788.58,0.098,4793.25,4253.05
2022-04-28,905003,BANQUES,4433.16,4426.98,0.14,4433.16,3882.35
2022-04-28,905004,ASSURANCES,12135.67,12122.43,0.109,12468.03,11636.06
2022-04-28,905005,SERVICES FINANCIER,6208.63,6248.92,-0.645,6313.77,5762.32
2022-04-28,905008,SERVICES AUX CONSO,2725.27,2711.1,0.523,2961.99,2711.1
2022-04-28,905009,DISTRIBUTION,4293.64,4271.33,0.522,4666.61,4271.33
2022-04-28,905013,BIENS CONSOMMATION,8026.72,8073.4,-0.578,8945.21,8026.72
2022-04-28,905015,AGROALIMENT BOISSO,10521.66,10578.82,-0.54,11632.62,10521.66
2022-04-28,905016,PROD MENAGER SOIN,2113.0,2129.05,-0.754,2484.43,2113.0
2022-04-28,905017,INDUSTRIES,1278.52,1272.8,0.449,1347.28,1267.8
2022-04-28,905018,BATIM MATE CONSTRU,559.56,555.37,0.754,591.49,552.44
2022-04-28,905020,MATERIAUX DE BASE,3552.31,3566.94,-0.41,3727.06,3451.52
2022-04-28,905028,TUNINDEX20,3153.51,3153.1,0.013,3174.2,3000.38
2022-04-29,905001,TUNINDEX,7256.15,7238.95,0.238,7263.98,6960.3
2022-04-29,905002,STES FINANCIERES,4793.04,4793.25,-0.004,4793.25,4253.05
2022-04-29,905003,BANQUES,4426.66,4433.16,-0.147,4433.16,3882.35
2022-04-29,905004,ASSURANCES,12125.68,12135.67,-0.082,12468.03,11636.06
2022-04-29,905005,SERVICES FINANCIER,6368.33,6208.63,2.572,6368.33,5762.32
2022-04-29,905008,SERVICES AUX CONSO,2745.93,2725.27,0.758,2961.99,2711.1
2022-04-29,905009,DISTRIBUTION,4326.2,4293.64,0.758,4666.61,4271.33
2022-04-29,905013,BIENS CONSOMMATION,8067.34,8026.72,0.506,8945.21,8026.72
2022-04-29,905015,AGROALIMENT BOISSO,10575.77,10521.66,0.514,11632.62,10521.66
2022-04-29,905016,PROD MENAGER SOIN,2122.94,2113.0,0.47,2484.43,2113.0
2022-04-29,905017,INDUSTRIES,1284.91,1278.52,0.5,1347.28,1267.8
2022-04-29,905018,BATIM MATE CONSTRU,565.45,559.56,1.053,591.49,552.44
2022-04-29,905020,MATERIAUX DE BASE,3582.64,3552.31,0.854,3727.06,3451.52
2022-04-29,905028,TUNINDEX20,3158.49,3153.51,0.158,3174.2,3000.38
2022-05-04,905001,TUNINDEX,7301.67,7256.15,0.627,7301.67,6960.3
2022-05-04,905002,STES FINANCIERES,4819.22,4793.04,0.546,4819.22,4253.05
2022-05-04,905003,BANQUES,4452.83,4426.66,0.591,4452.83,3882.35
2022-05-04,905004,ASSURANCES,12069.42,12125.68,-0.464,12468.03,11636.06
2022-05-04,905005,SERVICES FINANCIER,6433.07,6368.33,1.017,6433.07,5762.32
2022-05-04,905008,SERVICES AUX CONSO,2791.08,2745.93,1.644,2961.99,2711.1
2022-05-04,905009,DISTRIBUTION,4397.34,4326.2,1.644,4666.61,4271.33
2022-05-04,905013,BIENS CONSOMMATION,8152.58,8067.34,1.057,8945.21,8026.72
2022-05-04,905015,AGROALIMENT BOISSO,10693.06,10575.77,1.109,11632.62,10521.66
2022-05-04,905016,PROD MENAGER SOIN,2143.43,2122.94,0.965,2484.43,2113.0
2022-05-04,905017,INDUSTRIES,1280.98,1284.91,-0.306,1347.28,1267.8
2022-05-04,905018,BATIM MATE CONSTRU,561.68,565.45,-0.667,591.49,552.44
2022-05-04,905020,MATERIAUX DE BASE,3584.66,3582.64,0.056,3727.06,3451.52
2022-05-04,905028,TUNINDEX20,3182.16,3158.49,0.749,3182.16,3000.38
2022-05-05,905001,TUNINDEX,7276.15,7301.67,-0.35,7301.67,6960.3
2022-05-05,905002,STES FINANCIERES,4801.68,4819.22,-0.364,4819.22,4253.05
2022-05-05,905003,BANQUES,4432.21,4452.83,-0.463,4452.83,3882.35
2022-05-05,905004,ASSURANCES,12134.28,12069.42,0.537,12468.03,11636.06
2022-05-05,905005,SERVICES FINANCIER,6447.51,6433.07,0.224,6447.51,5762.32
2022-05-05,905008,SERVICES AUX CONSO,2792.56,2791.08,0.053,2961.99,2711.1
2022-05-05,905009,DISTRIBUTION,4399.67,4397.34,0.053,4666.61,4271.33
2022-05-05,905013,BIENS CONSOMMATION,8137.88,8152.58,-0.18,8945.21,8026.72
2022-05-05,905015,AGROALIMENT BOISSO,10690.59,10693.06,-0.023,11632.62,10521.66
2022-05-05,905016,PROD MENAGER SOIN,2128.39,2143.43,-0.702,2484.43,2113.0
2022-05-05,905017,INDUSTRIES,1269.73,1280.98,-0.878,1347.28,1267.8
2022-05-05,905018,BATIM MATE CONSTRU,554.08,561.68,-1.353,591.49,552.44
2022-05-05,905020,MATERIAUX DE BASE,3580.15,3584.66,-0.126,3727.06,3451.52
2022-05-05,905028,TUNINDEX20,3168.18,3182.16,-0.439,3182.16,3000.38
2022-05-06,905001,TUNINDEX,7273.53,7276.15,-0.036,7301.67,6960.3
2022-05-06,905002,STES FINANCIERES,4812.95,4801.68,0.235,4819.22,4253.05
2022-05-06,905003,BANQUES,4441.93,4432.21,0.219,4452.83,3882.35
2022-05-06,905004,ASSURANCES,12134.28,12134.28,0.0,12468.03,11636.06
2022-05-06,905005,SERVICES FINANCIER,6497.75,6447.51,0.779,6497.75,5762.32
2022-05-06,905008,SERVICES AUX CONSO,2804.19,2792.56,0.416,2961.99,2711.1
2022-05-06,905009,DISTRIBUTION,4417.98,4399.67,0.416,4666.61,4271.33
2022-05-06,905013,BIENS CONSOMMATION,8098.2,8137.88,-0.488,8945.21,8026.72
2022-05-06,905015,AGROALIMENT BOISSO,10657.24,10690.59,-0.312,11632.62,10521.66
2022-05-06,905016,PROD MENAGER SOIN,2104.72,2128.39,-1.112,2484.43,2104.72
2022-05-06,905017,INDUSTRIES,1264.27,1269.73,-0.43,1347.28,1264.27
2022-05-06,905018,BATIM MATE CONSTRU,551.97,554.08,-0.381,591.49,551.97
2022-05-06,905020,MATERIAUX DE BASE,3579.63,3580.15,-0.015,3727.06,3451.52
2022-05-06,905028,TUNINDEX20,3167.32,3168.18,-0.027,3182.16,3000.38
2022-05-09,905001,TUNINDEX,7278.44,7273.53,0.068,7301.67,6960.3
2022-05-09,905002,STES FINANCIERES,4836.3,4812.95,0.485,4836.3,4253.05
2022-05-09,905003,BANQUES,4469.29,4441.93,0.616,4469.29,3882.35
2022-05-09,905004,ASSURANCES,12027.07,12134.28,-0.884,12468.03,11636.06
2022-05-09,905005,SERVICES FINANCIER,6497.2,6497.75,-0.008,6497.75,5762.32
2022-05-09,905008,SERVICES AUX CONSO,2811.99,2804.19,0.278,2961.99,2711.1
2022-05-09,905009,DISTRIBUTION,4430.28,4417.98,0.278,4666.61,4271.33
2022-05-09,905013,BIENS CONSOMMATION,8056.62,8098.2,-0.513,8945.21,8026.72
2022-05-09,905015,AGROALIMENT BOISSO,10609.35,10657.24,-0.449,11632.62,10521.66
2022-05-09,905016,PROD MENAGER SOIN,2089.37,2104.72,-0.729,2484.43,2089.37
2022-05-09,905017,INDUSTRIES,1250.42,1264.27,-1.095,1347.28,1250.42
2022-05-09,905018,BATIM MATE CONSTRU,543.03,551.97,-1.62,591.49,543.03
2022-05-09,905020,MATERIAUX DE BASE,3584.61,3579.63,0.139,3727.06,3451.52
2022-05-09,905028,TUNINDEX20,3170.84,3167.32,0.111,3182.16,3000.38
2022-05-10,905001,TUNINDEX,7302.35,7278.44,0.329,7302.35,6960.3
2022-05-10,905002,STES FINANCIERES,4867.54,4836.3,0.646,4867.54,4253.05
2022-05-10,905003,BANQUES,4505.28,4469.29,0.805,4505.28,3882.35
2022-05-10,905004,ASSURANCES,12086.63,12027.07,0.495,12468.03,11636.06
2022-05-10,905005,SERVICES FINANCIER,6383.68,6497.2,-1.747,6497.75,5762.32
2022-05-10,905008,SERVICES AUX CONSO,2828.0,2811.99,0.569,2961.99,2711.1
2022-05-10,905009,DISTRIBUTION,4455.51,4430.28,0.569,4666.61,4271.33
2022-05-10,905013,BIENS CONSOMMATION,8007.74,8056.62,-0.607,8945.21,8007.74
2022-05-10,905015,AGROALIMENT BOISSO,10548.19,10609.35,-0.576,11632.62,10521.66
2022-05-10,905016,PROD MENAGER SOIN,2073.49,2089.37,-0.76,2484.43,2073.49
2022-05-10,905017,INDUSTRIES,1263.53,1250.42,1.048,1347.28,1250.42
2022-05-10,905018,BATIM MATE CONSTRU,552.21,543.03,1.691,591.49,543.03
2022-05-10,905020,MATERIAUX DE BASE,3584.09,3584.61,-0.015,3727.06,3451.52
2022-05-10,905028,TUNINDEX20,3185.04,3170.84,0.448,3185.04,3000.38
2022-05-11,905001,TUNINDEX,7269.58,7302.35,-0.449,7302.35,6960.3
2022-05-11,905002,STES FINANCIERES,4892.32,4867.54,0.509,4892.32,4253.05
2022-05-11,905003,BANQUES,4531.82,4505.28,0.589,4531.82,3882.35
2022-05-11,905004,ASSURANCES,12086.63,12086.63,0.0,12468.03,11636.06
2022-05-11,905005,SERVICES FINANCIER,6370.5,6383.68,-0.206,6497.75,5762.32
2022-05-11,905008,SERVICES AUX CONSO,2827.85,2828.0,-0.005,2961.99,2711.1
2022-05-11,905009,DISTRIBUTION,4455.27,4455.51,-0.005,4666.61,4271.33
2022-05-11,905013,BIENS CONSOMMATION,7799.55,8007.74,-2.6,8945.21,7799.55
2022-05-11,905015,AGROALIMENT BOISSO,10208.82,10548.19,-3.217,11632.62,10208.82
2022-05-11,905016,PROD MENAGER SOIN,2062.0,2073.49,-0.554,2484.43,2062.0
2022-05-11,905017,INDUSTRIES,1254.84,1263.53,-0.688,1347.28,1250.42
2022-05-11,905018,BATIM MATE CONSTRU,544.55,552.21,-1.387,591.49,543.03
